person_age,person_home_ownership,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,1.0,3.0,20000,12.61,1,0.63,0,4
25,1.0,6.0,20000,13.11,1,0.53,0,2
23,2.0,2.0,6400,10.65,0,0.32,0,4
25,1.0,9.0,20000,11.22,1,0.52,1,4
23,1.0,1.0,20000,16.0,1,0.61,0,2
25,1.0,10.0,20000,8.88,1,0.59,0,4
24,1.0,4.0,20000,12.53,1,0.5,0,3
26,2.0,5.0,4800,5.99,0,0.24,0,3
25,1.0,2.0,20000,13.47,1,0.48,0,4
22,1.0,7.0,20000,6.99,1,0.47,0,4
25,3.0,0.0,5650,15.99,0,0.28,1,2
22,1.0,6.0,20000,16.69,1,0.54,0,3
25,1.0,9.0,20000,11.11,1,0.53,0,4
22,1.0,0.0,20000,7.9,1,0.44,0,4
23,1.0,4.0,20000,10.25,1,0.44,0,2
23,3.0,7.0,1200,7.49,0,0.06,0,3
22,1.0,1.0,20000,13.92,1,0.44,1,3
24,1.0,5.0,20000,14.74,1,0.51,0,2
24,1.0,5.0,20000,10.62,1,0.43,0,2
22,1.0,7.0,20000,10.65,1,0.42,0,3
22,1.0,1.0,20000,12.99,1,0.48,0,3
22,1.0,1.0,20000,11.36,1,0.41,0,4
22,3.0,3.0,7500,5.79,0,0.38,0,4
23,1.0,0.0,20000,6.54,1,0.4,0,4
25,2.0,1.0,4000,5.79,0,0.2,0,2
25,1.0,10.0,20000,7.49,1,0.4,0,3
25,1.0,9.0,20000,13.43,1,0.4,0,2
22,1.0,6.0,20000,13.22,1,0.4,0,2
22,3.0,1.0,5000,14.72,0,0.25,0,3
22,1.0,2.0,20000,15.68,1,0.45,0,4
25,1.0,5.0,20000,11.48,1,0.39,0,3
24,1.0,8.0,20000,10.38,1,0.39,0,3
22,1.0,5.0,20000,12.53,1,0.39,0,3
22,1.0,0.0,20000,13.47,1,0.39,0,2
24,1.0,6.0,20000,12.21,1,0.39,0,4
25,1.0,9.0,20000,10.99,1,0.38,0,3
25,1.0,1.0,20000,11.36,1,0.38,0,4
22,1.0,2.0,20000,16.0,1,0.43,1,4
26,2.0,1.0,1500,7.74,0,0.07,0,3
24,1.0,8.0,20000,15.65,1,0.38,1,2
25,1.0,9.0,20000,11.78,1,0.43,1,2
22,1.0,5.0,20000,16.77,1,0.43,0,3
22,1.0,2.0,20000,9.91,1,0.37,0,4
23,1.0,7.0,20000,15.65,1,0.42,0,4
23,1.0,0.0,20000,14.96,1,0.42,0,3
23,1.0,1.0,20000,11.83,1,0.37,0,4
24,1.0,0.0,20000,11.66,1,0.41,0,4
26,1.0,8.0,20000,12.18,1,0.36,0,4
24,1.0,8.0,20000,6.91,1,0.36,0,2
25,1.0,3.0,20000,6.91,1,0.36,0,3
26,1.0,0.0,20000,19.79,1,0.41,0,3
25,1.0,0.0,20000,9.88,1,0.36,0,4
22,2.0,0.0,16600,9.76,0,0.83,0,3
23,1.0,5.0,20000,12.53,1,0.36,0,2
23,2.0,6.0,7125,6.99,0,0.36,0,2
23,1.0,3.0,20000,16.89,1,0.35,0,2
22,1.0,1.0,20000,17.49,1,0.39,1,4
23,2.0,2.0,2500,16.82,0,0.12,1,2
22,1.0,0.0,20000,13.11,1,0.34,0,2
23,1.0,7.0,20000,7.66,1,0.34,0,3
26,1.0,10.0,20000,6.17,1,0.34,0,3
26,1.0,1.0,20000,16.35,1,0.38,1,4
23,1.0,7.0,20000,7.9,1,0.33,0,2
24,1.0,2.0,20000,16.49,1,0.37,0,2
26,2.0,5.0,7000,8.0,0,0.35,0,2
24,1.0,0.0,20000,10.99,1,0.33,0,2
24,3.0,3.0,7750,6.91,0,0.38,0,3
25,1.0,6.0,20000,8.88,1,0.37,0,3
23,1.0,6.0,20000,14.84,1,0.37,1,3
23,1.0,2.0,20000,11.12,1,0.37,0,2
22,1.0,4.0,20000,7.88,1,0.33,0,3
22,2.0,6.0,6000,15.99,0,0.29,1,4
24,2.0,5.0,5500,10.99,0,0.27,0,4
25,1.0,1.0,20000,15.65,1,0.37,1,3
24,1.0,1.0,20000,17.04,1,0.37,1,3
23,1.0,3.0,20000,12.21,1,0.33,0,2
21,3.0,2.0,1275,15.23,0,0.06,1,3
25,1.0,1.0,20000,14.11,1,0.37,0,4
24,1.0,0.0,20000,11.14,1,0.33,0,2
21,3.0,5.0,2400,11.49,0,0.12,0,4
24,1.0,8.0,20000,13.87,1,0.33,0,4
26,1.0,3.0,20000,10.08,1,0.33,0,4
23,1.0,1.0,20000,16.7,1,0.37,1,4
24,1.0,2.0,20000,18.64,1,0.36,0,2
24,1.0,2.0,20000,12.18,1,0.33,0,4
25,1.0,3.0,20000,6.54,1,0.32,0,3
24,1.0,3.0,20000,14.61,1,0.36,1,4
21,1.0,4.0,20000,17.39,1,0.36,1,3
24,1.0,8.0,20000,11.12,1,0.32,0,2
25,1.0,7.0,20000,11.48,1,0.32,0,2
25,1.0,3.0,20000,12.42,1,0.32,0,3
26,1.0,0.0,20000,10.25,1,0.34,0,2
23,1.0,0.0,20000,10.65,1,0.31,0,3
24,3.0,0.0,5000,16.29,0,0.24,1,3
23,1.0,0.0,20000,10.37,1,0.31,0,2
23,1.0,7.0,20000,11.49,1,0.31,0,3
25,3.0,0.0,5375,13.49,0,0.26,1,2
23,1.0,7.0,20000,12.29,1,0.34,0,4
21,2.0,5.0,3500,17.27,1,0.17,1,2
26,1.0,7.0,20000,11.99,1,0.31,0,2
25,1.0,1.0,20000,14.84,1,0.34,1,2
23,1.0,5.0,20000,10.83,1,0.34,0,2
23,1.0,2.0,20000,13.22,1,0.31,0,2
22,1.0,3.0,20000,12.18,0,0.3,0,2
23,1.0,0.0,20000,11.11,0,0.3,0,2
24,1.0,5.0,20000,13.48,0,0.3,1,2
26,1.0,10.0,20000,10.75,0,0.29,0,4
25,1.0,4.0,20000,12.53,0,0.29,1,4
24,1.0,4.0,20000,14.84,1,0.32,0,4
23,1.0,3.0,20000,17.74,0,0.29,1,2
25,1.0,5.0,20000,9.99,0,0.29,0,2
22,1.0,2.0,20000,6.91,0,0.29,0,4
25,1.0,9.0,20000,14.09,0,0.28,0,2
22,2.0,4.0,3000,11.49,0,0.14,0,3
23,1.0,8.0,20000,14.09,0,0.28,0,3
23,1.0,3.0,20000,15.2,1,0.31,1,4
24,1.0,5.0,20000,11.83,0,0.28,0,2
23,1.0,1.0,20000,14.11,1,0.3,0,3
22,1.0,3.0,20000,14.42,1,0.3,0,2
24,1.0,4.0,20000,14.74,0,0.28,1,3
24,1.0,0.0,20000,12.69,0,0.27,0,3
22,2.0,3.0,1625,16.89,1,0.08,1,3
25,2.0,4.0,8500,9.63,0,0.4,0,4
24,1.0,4.0,20000,8.88,0,0.27,0,3
26,1.0,5.0,20000,6.91,0,0.27,0,4
25,1.0,0.0,20000,10.38,0,0.27,0,3
22,1.0,6.0,20000,10.99,1,0.29,0,4
26,3.0,5.0,5200,12.42,0,0.24,0,3
24,1.0,0.0,20000,14.82,1,0.29,0,4
23,1.0,3.0,20000,16.32,0,0.26,1,3
23,1.0,0.0,20000,16.0,1,0.29,0,3
23,1.0,7.0,20000,10.37,0,0.26,0,3
26,1.0,7.0,20000,13.16,1,0.29,0,3
24,1.0,8.0,20000,14.88,1,0.29,0,4
22,1.0,6.0,20000,13.98,0,0.26,0,4
26,1.0,0.0,20000,13.36,1,0.28,1,2
24,2.0,8.0,8000,5.42,0,0.37,0,2
26,1.0,8.0,20000,13.85,0,0.26,1,4
23,1.0,4.0,20000,11.14,1,0.28,0,2
21,2.0,2.0,3800,5.99,0,0.18,0,2
23,1.0,3.0,20000,11.58,0,0.26,0,3
23,1.0,7.0,20000,13.85,0,0.25,1,4
23,1.0,5.0,20000,16.89,0,0.25,1,4
23,1.0,4.0,20000,7.9,0,0.25,0,4
23,3.0,2.0,6000,12.68,0,0.28,0,4
22,1.0,6.0,20000,14.91,1,0.27,0,4
24,1.0,3.0,20000,13.06,0,0.25,0,4
25,1.0,7.0,20000,8.88,0,0.25,0,4
23,2.0,7.0,2000,6.17,0,0.09,0,4
22,1.0,3.0,20000,13.98,0,0.25,1,4
22,3.0,3.0,8500,6.54,0,0.39,0,4
26,1.0,2.0,20000,13.85,1,0.27,0,3
26,2.0,0.0,1000,10.36,0,0.05,0,3
25,1.0,2.0,20000,15.95,1,0.27,1,4
25,1.0,9.0,20000,14.26,0,0.25,1,4
23,1.0,7.0,20000,11.71,0,0.25,0,2
22,1.0,3.0,20000,13.49,0,0.25,0,4
24,2.0,0.0,2000,14.84,1,0.09,0,2
23,1.0,6.0,20000,15.05,1,0.26,1,4
22,1.0,2.0,20000,13.79,1,0.26,1,4
24,1.0,1.0,20000,13.48,0,0.24,0,3
23,1.0,7.0,20000,11.11,0,0.24,0,4
25,1.0,9.0,20000,13.92,0,0.24,0,2
23,3.0,0.0,4400,12.53,0,0.2,0,2
21,2.0,2.0,10000,11.14,0,0.46,0,2
24,1.0,2.0,20000,14.11,1,0.25,0,2
23,1.0,0.0,20000,7.49,0,0.24,0,2
25,1.0,3.0,20000,10.25,0,0.24,0,3
26,1.0,3.0,20000,12.53,1,0.27,0,2
21,2.0,2.0,1500,11.86,0,0.07,0,3
23,3.0,1.0,9000,7.88,0,0.41,0,3
22,1.0,5.0,20000,13.85,0,0.23,0,4
23,3.0,4.0,6000,13.23,0,0.27,0,4
23,1.0,0.0,20000,18.25,1,0.26,1,2
24,1.0,9.0,20000,6.54,0,0.22,0,3
23,1.0,2.0,20000,11.49,0,0.22,0,4
26,1.0,10.0,20000,11.49,0,0.22,0,3
22,2.0,6.0,7000,11.71,0,0.32,0,2
23,1.0,0.0,20000,13.57,0,0.22,0,4
25,1.0,2.0,20000,14.35,0,0.22,0,3
26,2.0,3.0,3825,10.65,0,0.17,0,4
22,1.0,6.0,20000,15.65,0,0.22,1,2
25,2.0,9.0,5875,6.62,1,0.27,0,2
25,1.0,9.0,20000,9.25,0,0.22,0,2
22,2.0,0.0,2400,11.71,0,0.11,0,3
24,2.0,8.0,8000,5.42,0,0.36,0,4
26,1.0,0.0,20000,9.45,0,0.21,0,4
23,2.0,5.0,1550,7.49,1,0.07,0,2
23,1.0,2.0,20000,10.99,0,0.21,0,2
21,3.0,5.0,7350,7.66,0,0.33,0,2
23,1.0,1.0,20000,13.04,0,0.21,0,3
22,2.0,6.0,7200,7.14,0,0.33,0,2
22,1.0,6.0,20000,15.65,1,0.23,1,4
22,1.0,2.0,20000,11.83,0,0.2,0,4
24,3.0,1.0,3000,16.0,0,0.14,1,2
23,1.0,7.0,20000,15.28,0,0.2,0,4
21,3.0,2.0,4000,15.05,0,0.18,0,4
22,3.0,1.0,8500,15.05,0,0.39,0,4
24,1.0,0.0,20000,14.22,0,0.2,1,3
25,1.0,0.0,20000,16.35,1,0.23,0,3
26,3.0,6.0,7500,10.96,0,0.34,0,2
25,1.0,9.0,20000,13.06,0,0.2,0,2
25,1.0,9.0,20000,13.06,0,0.2,1,2
22,1.0,3.0,20000,14.96,1,0.23,1,4
23,1.0,1.0,20000,17.04,1,0.23,1,2
22,1.0,0.0,20000,12.21,0,0.2,0,3
25,2.0,9.0,6400,7.88,0,0.29,0,4
26,1.0,0.0,20000,10.74,0,0.19,0,2
23,1.0,6.0,20000,13.22,1,0.22,0,3
23,1.0,0.0,20000,14.59,1,0.21,1,2
23,1.0,3.0,20000,12.42,0,0.18,0,3
22,1.0,7.0,20000,14.17,0,0.18,0,3
22,1.0,6.0,20000,13.72,0,0.18,0,3
24,1.0,1.0,20000,10.38,0,0.18,0,4
22,2.0,5.0,2000,7.51,0,0.09,0,3
22,2.0,0.0,7125,11.71,1,0.31,0,3
23,2.0,2.0,3000,8.9,1,0.13,0,2
25,1.0,7.0,20000,17.39,1,0.2,0,2
23,2.0,3.0,4800,5.79,0,0.21,0,2
23,1.0,4.0,20000,10.37,0,0.17,0,4
24,3.0,3.0,4750,11.36,0,0.21,0,3
24,1.0,8.0,20000,8.9,0,0.17,0,3
23,1.0,7.0,20000,11.11,0,0.16,0,4
22,2.0,0.0,3000,8.94,0,0.13,0,2
25,1.0,0.0,20000,15.27,0,0.15,0,2
26,1.0,10.0,20000,13.11,0,0.15,1,4
23,2.0,4.0,6000,16.0,0,0.26,0,2
24,1.0,3.0,20000,12.36,0,0.15,1,2
22,2.0,5.0,10625,7.51,0,0.46,0,4
21,2.0,2.0,7000,8.9,0,0.3,0,3
25,1.0,9.0,20000,6.54,0,0.14,0,4
24,1.0,2.0,20000,15.99,1,0.14,1,3
23,2.0,7.0,3600,17.27,1,0.16,1,3
26,1.0,1.0,20000,17.99,1,0.14,0,3
22,1.0,6.0,20000,7.49,0,0.13,0,4
22,2.0,2.0,4800,10.0,0,0.21,0,4
26,1.0,3.0,20000,9.99,0,0.13,0,3
26,1.0,1.0,20000,11.36,0,0.12,0,4
26,1.0,3.0,20000,11.83,0,0.12,0,2
21,2.0,6.0,3000,13.35,0,0.13,0,3
25,1.0,3.0,20000,14.72,0,0.11,1,2
25,1.0,9.0,19900,11.83,1,0.34,0,4
26,1.0,10.0,19800,11.48,0,0.17,0,4
26,1.0,0.0,500,11.41,0,0.03,0,2
21,1.0,0.0,700,12.29,0,0.04,0,2
22,2.0,4.0,7000,14.96,0,0.3,1,3
25,1.0,0.0,750,12.29,0,0.04,1,4
22,1.0,0.0,1000,14.74,1,0.1,0,4
22,2.0,1.0,2400,9.63,0,0.1,0,4
22,1.0,0.0,1000,13.98,0,0.09,0,4
25,1.0,0.0,1000,10.65,0,0.08,0,2
21,1.0,1.0,1000,13.98,0,0.08,0,2
22,1.0,0.0,1000,13.57,1,0.08,0,3
22,1.0,1.0,1000,14.96,1,0.08,1,3
21,1.0,1.0,1000,16.29,1,0.07,0,4
23,3.0,0.0,2000,11.11,0,0.09,0,3
22,1.0,2.0,1000,16.69,1,0.07,1,3
21,3.0,0.0,15000,8.94,0,0.65,0,2
22,1.0,0.0,1000,14.3,1,0.07,1,3
21,1.0,2.0,1000,15.65,1,0.06,1,3
22,1.0,2.0,1000,13.48,0,0.06,1,4
24,1.0,2.0,1000,12.53,0,0.05,0,4
23,1.0,5.0,19000,10.62,1,0.48,0,2
22,1.0,4.0,19000,12.18,1,0.48,0,3
25,1.0,4.0,19000,11.99,1,0.4,0,2
25,1.0,2.0,19000,10.99,1,0.38,0,4
24,2.0,2.0,7000,10.38,0,0.3,0,3
26,1.0,10.0,19000,16.7,1,0.4,1,4
23,1.0,5.0,19000,11.14,1,0.35,0,2
26,1.0,5.0,19000,7.49,1,0.31,0,2
22,1.0,1.0,19000,8.88,0,0.27,0,4
23,1.0,3.0,19000,10.99,0,0.26,0,4
24,1.0,8.0,19000,10.62,0,0.26,0,3
23,1.0,2.0,19000,8.9,0,0.24,0,2
25,2.0,0.0,6000,14.59,1,0.25,1,2
26,1.0,6.0,19000,13.22,0,0.2,1,2
24,1.0,2.0,19000,12.29,0,0.18,1,2
24,1.0,1.0,19000,11.48,0,0.11,0,3
26,1.0,7.0,18800,6.99,1,0.34,0,2
22,1.0,2.0,18750,10.38,0,0.27,0,2
22,1.0,0.0,18725,6.54,1,0.51,0,3
22,1.0,4.0,18550,11.83,1,0.43,0,4
24,3.0,0.0,7100,12.42,0,0.3,0,3
24,1.0,4.0,18500,10.71,1,0.54,0,2
21,1.0,3.0,18500,10.91,1,0.51,0,3
22,1.0,2.0,18500,7.66,1,0.49,0,4
25,1.0,2.0,18500,13.61,1,0.33,0,3
23,1.0,2.0,18500,11.26,0,0.25,0,3
25,1.0,0.0,18500,7.49,0,0.25,0,3
24,1.0,0.0,18500,7.9,1,0.25,0,2
22,3.0,5.0,8000,9.91,0,0.33,0,2
21,2.0,0.0,3000,7.9,0,0.13,0,4
24,1.0,1.0,18500,15.33,1,0.24,0,2
26,1.0,3.0,18500,12.87,0,0.13,1,3
22,2.0,5.0,5000,7.9,0,0.21,0,2
22,1.0,1.0,18400,13.16,1,0.38,0,2
22,1.0,2.0,18400,9.99,1,0.37,0,2
23,1.0,7.0,18400,8.9,0,0.15,0,2
22,2.0,1.0,5000,14.65,1,0.21,0,4
25,2.0,0.0,6000,13.49,0,0.25,1,3
22,1.0,0.0,18250,10.25,1,0.54,0,3
24,1.0,3.0,18250,11.49,1,0.52,0,4
25,1.0,1.0,18250,17.04,1,0.53,0,3
23,1.0,0.0,18250,10.25,1,0.43,0,3
22,2.0,4.0,1300,5.42,0,0.05,0,3
22,1.0,2.0,18250,14.61,1,0.49,1,2
24,1.0,2.0,18250,13.35,1,0.4,0,4
23,1.0,6.0,18250,10.75,1,0.4,0,2
25,1.0,8.0,18250,14.26,1,0.4,0,3
25,1.0,4.0,18250,17.56,1,0.33,0,2
22,1.0,6.0,18250,16.7,1,0.36,1,3
23,1.0,4.0,18225,10.74,1,0.36,0,2
26,1.0,0.0,18225,14.91,1,0.41,0,4
24,1.0,4.0,18200,8.88,1,0.51,0,4
25,1.0,2.0,18200,9.91,1,0.5,0,4
22,1.0,6.0,18200,11.71,1,0.51,0,3
24,1.0,4.0,18200,10.99,1,0.33,0,2
23,1.0,2.0,18000,11.54,1,0.67,1,4
23,3.0,2.0,8000,15.62,0,0.33,0,2
23,1.0,4.0,18000,9.91,1,0.55,0,4
21,1.0,5.0,18000,13.48,1,0.59,1,4
23,1.0,2.0,18000,9.25,1,0.45,0,4
25,1.0,2.0,18000,13.11,1,0.45,1,3
22,2.0,2.0,5000,10.99,0,0.21,0,4
25,1.0,3.0,18000,6.17,1,0.43,0,2
24,2.0,3.0,8000,5.99,0,0.33,0,4
24,3.0,1.0,2400,7.49,0,0.1,0,2
24,1.0,9.0,18000,11.03,1,0.42,1,2
24,1.0,9.0,18000,7.9,1,0.42,0,2
22,1.0,7.0,18000,13.57,1,0.41,1,4
24,1.0,6.0,18000,12.18,1,0.41,0,2
25,1.0,3.0,18000,17.19,1,0.46,0,3
22,1.0,6.0,18000,15.23,1,0.38,1,2
24,1.0,8.0,18000,14.46,1,0.43,1,3
24,3.0,5.0,4200,6.99,0,0.17,0,3
24,1.0,2.0,18000,16.63,1,0.41,1,2
24,1.0,1.0,18000,12.42,1,0.36,0,4
24,1.0,4.0,18000,7.9,1,0.36,0,4
23,2.0,2.0,5000,15.99,1,0.21,1,2
26,1.0,5.0,18000,13.11,1,0.36,0,3
22,1.0,6.0,18000,13.79,1,0.36,0,2
22,3.0,3.0,2500,10.59,0,0.1,0,2
22,3.0,1.0,6000,12.68,0,0.25,1,4
25,1.0,2.0,18000,12.98,1,0.35,0,4
22,1.0,1.0,18000,13.85,1,0.35,1,4
25,1.0,9.0,18000,12.21,1,0.34,0,2
22,1.0,6.0,18000,10.71,1,0.39,0,3
24,1.0,5.0,18000,6.54,1,0.38,0,2
23,3.0,0.0,8000,5.79,0,0.33,0,3
25,1.0,2.0,18000,12.84,1,0.33,0,2
25,1.0,2.0,18000,10.99,1,0.33,0,4
23,2.0,5.0,1375,11.11,1,0.06,0,4
24,1.0,2.0,18000,13.48,1,0.32,0,3
21,1.0,2.0,18000,14.74,1,0.36,0,2
21,1.0,5.0,18000,19.69,1,0.34,0,2
26,1.0,2.0,18000,17.19,1,0.34,1,3
22,1.0,3.0,18000,16.32,0,0.3,0,4
22,1.0,0.0,18000,9.33,0,0.3,0,3
25,1.0,1.0,18000,13.23,0,0.29,1,2
26,2.0,10.0,5000,7.66,1,0.21,0,3
22,1.0,0.0,18000,13.85,0,0.29,1,4
23,2.0,1.0,5600,9.63,0,0.23,0,3
24,3.0,2.0,10000,6.92,0,0.42,0,4
22,1.0,0.0,18000,9.63,0,0.29,0,4
23,1.0,1.0,18000,10.99,0,0.29,0,3
23,1.0,2.0,18000,13.57,0,0.29,1,3
25,1.0,9.0,18000,13.99,0,0.28,0,3
24,1.0,1.0,18000,14.96,1,0.31,1,4
26,1.0,2.0,18000,16.0,1,0.31,0,4
26,1.0,2.0,18000,16.29,1,0.3,1,2
25,1.0,9.0,18000,10.25,0,0.27,0,3
21,1.0,4.0,18000,10.65,0,0.26,0,2
24,1.0,1.0,18000,9.88,0,0.26,0,2
25,1.0,10.0,18000,16.0,1,0.28,1,2
25,1.0,9.0,18000,16.45,0,0.26,0,2
25,1.0,3.0,18000,15.33,1,0.28,0,4
26,1.0,10.0,18000,11.83,0,0.25,0,2
24,1.0,2.0,18000,14.54,1,0.27,1,4
24,1.0,4.0,18000,7.88,0,0.25,0,2
24,3.0,3.0,3000,13.98,0,0.13,0,2
25,2.0,0.0,1200,15.21,0,0.05,1,4
23,1.0,7.0,18000,12.73,0,0.24,1,4
25,2.0,2.0,3500,15.58,1,0.15,1,2
23,1.0,7.0,18000,9.88,0,0.24,0,3
21,3.0,2.0,7000,11.86,0,0.29,0,2
26,1.0,6.0,18000,13.49,0,0.23,0,2
21,1.0,6.0,18000,7.9,0,0.23,0,2
23,1.0,5.0,18000,8.49,0,0.23,0,3
22,1.0,1.0,18000,10.99,0,0.23,0,4
26,1.0,3.0,18000,13.85,0,0.22,0,3
23,1.0,7.0,18000,13.98,0,0.22,0,2
23,2.0,1.0,2800,16.07,1,0.12,0,3
23,1.0,3.0,18000,10.65,1,0.24,0,4
24,2.0,4.0,8500,15.7,0,0.35,0,2
26,2.0,5.0,2100,13.11,0,0.09,0,3
22,1.0,6.0,18000,15.27,0,0.22,0,2
26,2.0,1.0,6000,10.99,0,0.25,0,4
25,1.0,5.0,18000,9.88,0,0.21,0,3
22,2.0,6.0,2500,7.14,0,0.1,0,2
25,1.0,0.0,18000,11.71,0,0.21,0,4
26,1.0,10.0,18000,8.49,0,0.21,0,2
23,1.0,2.0,18000,11.89,0,0.21,0,2
23,1.0,1.0,18000,13.16,0,0.2,0,4
23,1.0,4.0,18000,8.88,0,0.2,0,4
24,1.0,3.0,18000,8.49,0,0.19,0,4
26,1.0,9.0,18000,15.31,0,0.19,0,3
24,1.0,8.0,18000,12.53,0,0.18,1,3
24,1.0,4.0,18000,12.18,0,0.16,0,4
23,1.0,7.0,18000,7.51,1,0.17,0,3
26,1.0,6.0,18000,11.83,0,0.16,0,4
24,1.0,8.0,18000,18.3,0,0.15,0,3
22,1.0,3.0,18000,14.79,0,0.14,1,3
25,3.0,4.0,5000,10.95,0,0.21,0,3
22,1.0,5.0,18000,13.72,0,0.12,0,3
24,1.0,8.0,18000,10.62,0,0.12,0,4
22,3.0,6.0,5000,12.21,0,0.21,0,3
21,1.0,3.0,17950,10.91,0,0.24,0,3
25,3.0,0.0,7000,9.63,0,0.29,0,3
23,1.0,1.0,17800,16.35,1,0.24,1,3
23,3.0,1.0,1500,12.21,0,0.06,0,2
22,1.0,0.0,17750,13.49,1,0.37,0,4
22,1.0,6.0,17700,11.49,0,0.27,0,2
26,2.0,5.0,8000,9.76,0,0.33,0,3
24,2.0,3.0,8000,11.34,0,0.33,1,4
22,2.0,2.0,3975,13.87,0,0.17,0,3
23,1.0,1.0,17625,8.9,1,0.39,0,4
22,1.0,4.0,17600,10.74,0,0.27,0,2
24,1.0,1.0,17600,10.62,0,0.25,0,2
21,2.0,2.0,5000,8.7,0,0.21,0,2
23,2.0,5.0,3500,12.99,0,0.15,1,2
24,1.0,5.0,17600,17.19,1,0.21,1,4
25,1.0,1.0,17500,15.95,1,0.54,1,3
23,1.0,2.0,17500,14.22,1,0.49,0,4
21,1.0,3.0,17500,12.53,1,0.47,0,2
21,3.0,3.0,4500,11.83,0,0.19,0,4
21,2.0,2.0,4000,15.05,0,0.16,0,4
24,1.0,6.0,17500,10.62,1,0.43,0,4
22,3.0,2.0,1800,11.89,0,0.07,0,4
25,1.0,6.0,17500,12.53,1,0.4,0,4
23,1.0,5.0,17500,13.61,1,0.37,0,4
22,1.0,7.0,17500,13.85,1,0.36,0,2
23,1.0,7.0,17500,13.85,1,0.36,0,4
23,1.0,3.0,17500,6.54,1,0.33,0,2
24,1.0,7.0,17500,17.19,1,0.32,0,3
24,1.0,5.0,17500,13.49,0,0.3,1,4
23,1.0,1.0,17500,9.25,0,0.3,0,4
26,1.0,10.0,17500,6.54,0,0.29,0,4
26,1.0,4.0,17500,7.9,0,0.23,0,2
22,2.0,1.0,5500,13.16,1,0.22,0,2
25,1.0,2.0,17500,11.71,0,0.18,0,2
21,2.0,0.0,2000,13.99,0,0.08,1,3
23,1.0,2.0,17475,9.91,1,0.44,0,2
21,1.0,3.0,17475,9.91,1,0.38,0,2
23,2.0,4.0,5000,12.69,0,0.2,0,2
22,1.0,0.0,17475,7.51,0,0.3,0,3
24,1.0,7.0,17400,11.99,0,0.21,0,4
24,1.0,1.0,17400,10.37,0,0.18,0,2
24,1.0,5.0,17400,11.71,0,0.13,0,4
24,1.0,8.0,17200,17.58,0,0.18,0,3
23,1.0,6.0,17000,10.37,1,0.49,0,2
26,1.0,1.0,17000,12.99,1,0.58,1,2
21,3.0,3.0,7000,15.58,0,0.28,0,2
22,1.0,1.0,17000,10.65,1,0.42,0,4
22,1.0,2.0,17000,12.87,1,0.41,0,3
22,1.0,5.0,17000,7.66,1,0.4,0,4
24,1.0,4.0,17000,13.47,1,0.39,0,3
24,1.0,3.0,17000,10.38,1,0.37,0,2
23,1.0,8.0,17000,9.99,1,0.36,0,4
25,1.0,7.0,17000,16.82,1,0.34,0,3
24,1.0,3.0,17000,13.79,1,0.34,0,3
23,3.0,1.0,8000,11.26,0,0.32,0,2
23,1.0,7.0,17000,8.49,1,0.33,0,4
25,1.0,9.0,17000,12.98,1,0.33,1,2
21,3.0,5.0,6500,11.34,0,0.26,1,4
23,1.0,3.0,17000,11.58,1,0.33,0,4
23,1.0,6.0,17000,9.88,1,0.31,0,4
24,1.0,3.0,17000,7.51,0,0.3,0,3
23,1.0,8.0,17000,10.25,1,0.32,0,4
22,3.0,1.0,2400,14.27,0,0.1,1,2
23,1.0,3.0,17000,11.11,0,0.28,0,2
25,1.0,3.0,17000,6.91,0,0.28,0,2
25,1.0,3.0,17000,5.99,0,0.27,0,3
26,1.0,0.0,17000,13.47,0,0.26,0,2
23,1.0,1.0,17000,8.88,0,0.24,0,3
24,1.0,0.0,17000,12.53,0,0.23,0,2
24,1.0,8.0,17000,9.33,0,0.23,0,3
23,1.0,5.0,17000,10.99,0,0.22,0,3
21,2.0,2.0,3600,9.91,0,0.14,0,4
23,1.0,1.0,17000,13.11,0,0.2,1,2
22,1.0,7.0,17000,9.63,0,0.19,0,4
26,1.0,0.0,17000,16.77,1,0.22,1,3
23,1.0,7.0,17000,10.59,0,0.19,0,3
26,1.0,10.0,17000,11.49,0,0.18,0,3
22,1.0,6.0,17000,11.48,0,0.18,0,2
25,1.0,3.0,17000,10.37,0,0.15,0,3
26,1.0,2.0,17000,9.88,0,0.1,0,3
21,1.0,2.0,16950,18.25,1,0.35,1,4
24,1.0,0.0,16875,6.54,0,0.23,0,4
26,2.0,10.0,7000,6.99,0,0.28,0,2
23,3.0,5.0,7200,8.49,0,0.29,0,2
22,1.0,2.0,16800,10.99,1,0.48,0,4
22,1.0,1.0,16800,12.53,1,0.34,0,3
22,2.0,4.0,1800,8.49,0,0.07,0,2
22,1.0,2.0,16800,14.65,0,0.28,1,4
24,1.0,8.0,16800,6.54,0,0.28,0,2
23,1.0,0.0,16800,13.85,0,0.28,1,2
26,1.0,3.0,16800,12.67,1,0.31,1,3
22,2.0,0.0,3000,9.99,1,0.12,0,3
22,1.0,6.0,16800,13.49,0,0.25,1,3
22,1.0,6.0,16800,16.77,1,0.24,0,2
24,1.0,1.0,16800,15.65,1,0.23,1,3
26,1.0,11.0,16800,12.42,0,0.17,0,3
26,1.0,4.0,16800,6.17,0,0.17,0,4
23,1.0,4.0,16800,13.11,0,0.16,0,4
24,1.0,8.0,16800,12.42,0,0.13,0,4
25,3.0,5.0,2000,14.17,0,0.08,0,3
